"user_id","region","first_order_ts","total_orders","num_canceled_orders","total_order_costs","avg_order_rating","num_orders_with_rating","used_money_transfer","lifetime_days"
e53fd5575f1418397aae732c5755b6fc,Москва,2023-04-15 17:37:04.000,3,0,2995.00,5.0000000000000000,3,0,493.2202199074074074
e226254ce0c6d5b7a7ef7218c9b5b518,Москва,2023-06-03 21:21:30.000,3,0,14400.00,5.0000000000000000,2,0,339.9287962962962963
ff922bdd6bafcdf99cb90d7f39cea5b3,Москва,2023-02-22 12:26:42.000,3,0,2630.00,4.0000000000000000,2,0,204.0815046296296296
f8bc1d81f395f6239a2a5ab1b9edf1ab,Новосибирская область,2023-10-06 15:02:44.000,3,0,10660.00,5.0000000000000000,2,0,318.8733796296296296
"50cd97d731f3f5e3f321673c2671a23d",Москва,2023-09-13 19:41:41.000,3,0,8450.00,5.0000000000000000,2,1,96.9377662037037037
"4bbaf6f7a10a7e26a8777aa5cb6d5864",Санкт-Петербург,2023-02-05 18:47:44.000,3,0,10709.00,5.0000000000000000,2,0,405.6924074074074074
"51838d41add414a0b1b989b7d251d9ee",Москва,2023-03-13 18:14:36.000,3,0,5669.00,2.00000000000000000000,2,1,82.8606712962962963
"6a6a7141119ceaeca4dfbae7a580a515",Санкт-Петербург,2023-09-15 14:45:57.000,3,0,3350.00,4.3333333333333333,3,0,308.3132060185185185
"3db6e5afa8e8178a29afc729855315e2",Санкт-Петербург,2023-06-08 14:12:02.000,3,0,16465.00,2.50000000000000000000,2,1,169.1779629629629630
"66e56177b9bf464a930e57edc3694403",Москва,2023-09-13 16:48:06.000,3,0,7570.00,3.5000000000000000,2,0,254.6792361111111111
"3bab949ef05da8e9b3cfd541b6af0ffd",Новосибирская область,2023-04-30 14:37:45.000,3,0,14020.00,5.0000000000000000,2,1,41.9215046296296296
"615922c430abddd368735199c38e735d",Санкт-Петербург,2023-04-24 16:24:58.000,3,0,7480.00,4.0000000000000000,2,0,173.9698842592592593
"5b09c620db60411b0be6f1817c6cbe71",Санкт-Петербург,2023-08-22 16:50:10.000,3,0,5995.00,3.0000000000000000,1,0,151.0211111111111111
"6204c4e582a95b6a350adf6988623bfb",Москва,2023-09-17 22:44:26.000,3,0,7534.00,2.33333333333333333333,3,0,167.9164467592592593
"4e1cce07cd5937c69dacac3c8b13d965",Москва,2023-11-25 15:48:03.000,3,0,25810.00,3.5000000000000000,2,0,248.0115972222222222
"3ea4185126195c34ed9949d8e406d570",Новосибирская область,2023-07-02 19:39:13.000,3,0,16265.00,5.0000000000000000,3,0,382.1214699074074074
"5b3186d7cf904f2f9369aec26faba4d2",Новосибирская область,2023-09-20 17:12:10.000,3,0,8510.00,5.0000000000000000,1,0,64.9714583333333333
"6419a1be8feac26ec793667b71cbaeb4",Санкт-Петербург,2023-06-04 23:49:13.000,3,0,18120.00,5.0000000000000000,3,0,204.6307175925925926
"549a24530925587e2faddb35f667e458",Москва,2023-06-18 09:58:41.000,3,0,9428.00,4.6666666666666667,3,0,410.4386689814814815
"5f45aa4ef9b8fb99b95d33a970bb64a7",Москва,2023-08-02 15:01:48.000,3,0,3980.00,5.0000000000000000,2,0,273.0965972222222222
"6eefa309faab7725bf4b9dce147e4ae6",Москва,2023-08-01 19:11:08.000,3,0,1664.00,5.0000000000000000,1,0,155.4366898148148148
"732d307839b02bc2d3a4c26b515ea2b9",Москва,2023-12-12 21:09:11.000,3,0,3395.00,5.0000000000000000,3,0,82.0279629629629630
"98e3117841a2431959d17808f04bf23c",Москва,2023-08-29 15:50:51.000,3,0,8410.00,4.0000000000000000,1,0,328.0809722222222222
"8689b3e15d4b16cfd05ecf597a523453",Новосибирская область,2023-03-30 13:21:20.000,3,0,5180.00,4.5000000000000000,2,1,288.1283101851851852
"8f6ce2295bdbec03cd50e34b4bd7ba0a",Санкт-Петербург,2023-02-09 12:48:59.000,3,0,8240.00,5.0000000000000000,3,0,538.3854166666666667
a40096fc0a3862e9e12bc55b5f8e6ab2,Санкт-Петербург,2023-10-10 18:31:36.000,3,0,9439.00,1.00000000000000000000,2,0,0.84599537037037037037
"9d31457a03125fc870787a251760315a",Москва,2023-01-28 15:55:11.000,3,0,6052.00,5.0000000000000000,2,0,214.1598842592592593
"7a311d62282fa63be12b02aef2fd21d1",Москва,2023-05-21 08:00:14.000,3,0,5220.00,3.00000000000000000000,2,0,254.6470949074074074
"9947c0ed8bf41cd508a78da36abc1d41",Москва,2023-08-17 03:26:16.000,3,0,3743.00,5.0000000000000000,2,0,68.9389467592592593
"7e1681f9bb31800364869a2cdbe289db",Санкт-Петербург,2023-11-21 21:31:08.000,3,0,11430.00,1.00000000000000000000,1,1,83.7124537037037037
"91d0504cf52d3f76b154c42d78979f39",Новосибирская область,2023-07-14 21:31:30.000,3,0,5155.00,5.0000000000000000,1,0,333.7882754629629630
"7849336c1b7785f258ffef06aedbd216",Москва,2023-09-20 18:26:13.000,3,0,14110.00,4.0000000000000000,1,1,308.0965625000000000
a66315c850c3712707754c1eca7a8069,Москва,2023-05-18 11:00:52.000,3,0,14610.00,4.8333333333333333,3,0,343.0573495370370370
"78b5cbc4b9ad61445b6609593addca37",Новосибирская область,2023-08-18 12:01:05.000,3,0,7475.00,5.0000000000000000,2,0,145.9622222222222222
"8f2fa110f45a5b5592f1593842b7e87d",Москва,2023-07-02 13:09:40.000,3,0,8210.00,5.0000000000000000,3,0,342.0621180555555556
"7f50c43baa66aae590aa1a067427cce5",Новосибирская область,2023-09-01 11:19:18.000,3,0,3635.00,5.0000000000000000,3,1,236.9611226851851852
"94a19681bf6faa3c6ce3e2df1c2d97cb",Москва,2023-07-09 20:01:59.000,3,0,3869.00,4.3333333333333333,3,0,77.0165509259259259
a3021c629bd1d99347a8e75a9ab035d8,Москва,2023-07-22 11:43:30.000,3,0,5600.00,4.0000000000000000,1,1,108.9919791666666667
"9832ae2f7d3e5fa4c7a1a06e9551bc61",Санкт-Петербург,2023-07-14 00:08:37.000,3,0,23915.00,2.6666666666666667,3,0,285.9698379629629630
"97bc08e526795b17e1d4f642f77ae304",Москва,2023-08-01 07:48:50.000,3,0,5245.00,4.0000000000000000,2,0,6.1094675925925926
"894382535eef1ce243ec19088626be0e",Санкт-Петербург,2023-09-20 15:08:28.000,3,0,6135.00,5.0000000000000000,3,1,166.7705092592592593
"7589544c08cc5de364cad85ee73f4b63",Москва,2023-11-19 21:38:26.000,3,0,6165.00,5.0000000000000000,3,0,217.8211805555555556
"7779fdf670bfe673e064b9aa5447674e",Москва,2023-05-24 13:17:55.000,3,0,3089.00,4.6666666666666667,3,0,70.6988425925925926
"8961b4ca2c5aceb7a78ea72c6e0c840a",Москва,2023-11-27 22:10:49.000,3,0,19055.00,3.00000000000000000000,2,0,208.8157870370370370
e1224167b1a3f92781c2ff55b0b794be,Москва,2023-12-01 23:54:03.000,3,0,2980.00,3.6666666666666667,3,0,75.6371759259259259
d132b863416f85f2abb1a988ca05dd12,Москва,2023-08-14 13:42:08.000,3,0,29114.00,5.0000000000000000,3,0,342.2603819444444444
ae20947231d4d44dde1680a7ab14d90a,Санкт-Петербург,2023-09-02 22:37:02.000,3,0,7040.00,5.0000000000000000,1,0,8.9770486111111111
cecc19ff12c206e6368dd1e9c22a848d,Москва,2023-03-01 17:58:28.000,3,0,16015.00,5.0000000000000000,2,1,383.9875694444444444
df946ef265626b1e0a425292815ddead,Москва,2023-07-21 22:46:13.000,3,0,2989.00,5.0000000000000000,1,1,10.6244328703703704
cd11a0920c498edb1da9ecd2d31aa599,Москва,2023-10-22 22:09:03.000,3,0,4135.00,4.6666666666666667,3,1,102.9976967592592593
c9b3b24308b1a4587ffa3e60fafc2b1f,Москва,2023-03-22 17:12:10.000,3,0,11890.00,5.0000000000000000,2,1,228.2489699074074074
cef29e793e232d30250331804cdb7000,Новосибирская область,2023-03-09 18:15:38.000,3,0,34555.00,5.0000000000000000,2,1,315.0718634259259259
b64ebaf3d11b7209fe566364cc359a51,Москва,2023-07-17 22:44:21.000,3,0,3870.00,4.3333333333333333,3,0,0.000034722222222222222222
ab243cd9e788d689cc822380f59616e1,Москва,2023-09-24 10:47:39.000,3,0,17725.00,4.0000000000000000,2,0,129.9528819444444444
e12f7f1e96f1f9f6361572028a1fad5a,Санкт-Петербург,2023-08-20 12:01:03.000,3,0,14305.00,4.3333333333333333,3,0,71.0055787037037037
c25d2fb6d22e04ce43c3652e3cacadad,Санкт-Петербург,2023-07-24 08:31:38.000,3,0,3445.00,3.00000000000000000000,2,0,43.0059953703703704
c4fe9fc8b5e1b4f9992db983d0429854,Санкт-Петербург,2023-04-20 19:21:32.000,3,0,6710.00,5.0000000000000000,3,0,15.6305324074074074
da2b78576894a7f95d45bfd20250cc54,Москва,2023-02-15 14:37:36.000,3,0,8570.00,3.6666666666666667,3,0,292.0996527777777778
db07fd2ad9869f8356b1fbeefdac31e8,Москва,2023-12-17 11:57:41.000,3,0,5539.00,4.5000000000000000,2,0,97.4881712962962963
d7624d219b6ffad980e91412174db310,Москва,2023-04-05 17:58:27.000,3,0,1540.00,5.0000000000000000,1,0,0.000046296296296296296296
c76762dfb642ac154475239639f7f8f4,Санкт-Петербург,2023-01-30 23:40:39.000,3,0,4580.00,4.5000000000000000,2,0,8.9779398148148148
c2919fbdb45366551c1e80d5cb35cd3f,Новосибирская область,2023-09-07 10:52:46.000,3,0,3549.00,5.0000000000000000,2,1,198.8821064814814815
d02cbb85434c84acabb8e81bbf064d3e,Москва,2023-09-16 17:04:01.000,3,0,3375.00,5.0000000000000000,3,0,202.2107523148148148
e0c99ffdcd8891130985ac90cd2d8eec,Новосибирская область,2023-07-19 22:22:34.000,3,0,11560.00,5.0000000000000000,3,0,68.4865277777777778
ab744045d2445f5bae53b57a4b99bfbf,Москва,2023-10-01 17:19:18.000,3,0,5140.00,3.5000000000000000,2,0,76.9674537037037037
bb58670190dba4e9b320f84cb98317a3,Санкт-Петербург,2023-06-14 23:41:17.000,3,0,2295.00,3.7500000000000000,2,1,0.00278935185185185185
c0118e2c0a037c31aeca71d0b81f66a1,Москва,2023-08-07 09:14:30.000,3,0,8215.00,5.0000000000000000,3,0,235.4189699074074074
"0b18593e033697810a62a987e77f4b8c",Новосибирская область,2023-06-02 09:18:44.000,3,0,3789.00,5.0000000000000000,3,1,284.9503356481481481
"1da09dd64e235e7c2f29a4faff33535c",Санкт-Петербург,2023-05-10 14:04:15.000,3,0,44150.00,3.66666666666666666667,3,1,245.8837268518518519
"1b6e96ed99cb8d135efe220d761bbd67",Москва,2023-03-22 07:58:24.000,3,0,2405.00,5.0000000000000000,1,1,512.4945370370370370
"0a61b571f594b6919601bcf3380da7f7",Новосибирская область,2023-08-11 17:35:47.000,3,0,10264.00,4.5000000000000000,2,0,154.0286226851851852
"1fbd81e4d0a0cf9125ca038b43533b7f",Санкт-Петербург,2023-05-05 07:48:46.000,3,0,4215.00,4.3333333333333333,3,0,286.5516087962962963
"2004ba7732339d9be65f2236d8887ae4",Санкт-Петербург,2023-10-03 21:08:38.000,3,0,6615.00,5.0000000000000000,2,0,219.5933449074074074
"0e4cb268bd62da7db135af6349b4fc2a",Москва,2023-11-24 13:15:25.000,3,0,4080.00,5.0000000000000000,2,1,0.30805555555555555556
"18e3d276253780b44b5b7bf83f6785ec",Москва,2023-05-03 13:51:09.000,3,0,3380.00,5.0000000000000000,2,1,209.1484606481481481
"041caba6a63ace5818387698ea85cdb2",Москва,2023-03-15 21:50:14.000,3,0,3535.00,4.6666666666666667,3,0,435.6668865740740741
"0a609db8d244100909a15d65eadf8539",Санкт-Петербург,2023-08-07 19:54:40.000,3,0,10530.00,3.00000000000000000000,2,0,71.8327199074074074
"02e9109b7e0a985108b43e573b6afb23",Москва,2023-11-23 16:19:10.000,3,0,13800.00,4.3333333333333333,3,1,172.7817708333333333
"39104edef5e46d7b8c61848cc95e6d97",Москва,2023-07-12 16:04:41.000,3,0,2524.00,4.6666666666666667,3,0,80.7548495370370370
"310647380793836bfa5b7b6b3f518423",Москва,2023-04-18 09:46:40.000,3,0,7869.00,5.0000000000000000,3,1,183.1584259259259259
"31d332d20895c5c0baefe55207a0fead",Москва,2023-05-14 21:56:13.000,3,0,6170.00,3.6666666666666667,3,0,429.1293981481481481
"30a81e307f19e822e7199139fe52b1b0",Новосибирская область,2023-10-23 11:49:48.000,3,0,2770.00,4.6666666666666667,3,0,145.1768750000000000
"24cad6db9c734bd4f0edc6a314735880",Новосибирская область,2023-09-09 11:45:33.000,2,0,3740.00,3.0000000000000000,1,0,0.000000000000000000000000
"2280ecb8db2591c39d1c7d3e9caa115c",Москва,2023-06-29 12:50:15.000,2,0,2220.00,5.0000000000000000,2,0,59.0654398148148148
"11b47516f8f6a42105b9807903ede333",Санкт-Петербург,2023-05-11 09:19:10.000,2,0,4865.00,3.00000000000000000000,2,0,285.2364583333333333
"382ad79426068e4ba6ed73491d4441cb",Москва,2023-06-04 12:09:58.000,2,0,2890.00,5.0000000000000000,1,0,0.000011574074074074074074
"1a328a664417dc7cbff0ed7df49f5a3d",Москва,2023-03-11 17:38:51.000,2,0,4879.00,5.0000000000000000,2,0,404.6614236111111111
"0b8ed32525608a907c7331b613b5b67e",Москва,2023-11-30 09:01:59.000,2,0,2075.00,4.5000000000000000,2,0,0.000000000000000000000000
"17dcb8c62667824b3e3755a5b680ebc6",Москва,2023-11-24 12:00:57.000,2,0,6630.00,5.0000000000000000,2,1,0.000000000000000000000000
"1372bab98f9966bcd4a6fa3e6df6dde8",Москва,2023-08-21 14:29:06.000,2,0,4920.00,5.0000000000000000,2,0,147.2436342592592593
"31bfa97f1ea0663a50ebc5c811ebdf4d",Москва,2023-10-10 16:06:13.000,2,0,20119.00,1.00000000000000000000,1,1,23.1411805555555556
"24d27f115e367d9129a0e7a7a5d36866",Новосибирская область,2023-10-29 22:02:15.000,2,0,15530.00,5.0000000000000000,1,1,16.5275115740740741
"27517ed34c0406fe07b3a806e33cbc10",Санкт-Петербург,2023-10-02 19:14:28.000,2,0,3630.00,5.0000000000000000,1,1,14.2225462962962963
"24d9e83fe11e4390b69e1afb2b93f5ee",Новосибирская область,2023-10-09 18:25:04.000,2,0,7730.00,4.0000000000000000,2,0,87.9692245370370370
"0c4c416f1f9844e6805b074f8f96f52c",Новосибирская область,2023-07-29 10:19:06.000,2,0,3380.00,5.0000000000000000,1,0,14.5409490740740741
"17e873c00e3fef97c9f1347c6681bd1a",Москва,2023-09-17 12:49:39.000,2,0,15440.00,5.0000000000000000,2,1,5.9870023148148148
"11395124061744bf276aefd8073f3105",Москва,2023-10-08 22:13:39.000,2,0,2425.00,5.0000000000000000,2,0,0.000000000000000000000000
"336421b86cc4259a58106da261e0e000",Санкт-Петербург,2023-03-02 15:22:55.000,2,0,10470.00,5.0000000000000000,2,1,68.0048148148148148
"0d57344e9e4e9d16dc699cb417e50cb0",Москва,2023-11-18 13:37:41.000,2,0,5719.00,5.0000000000000000,2,1,3.3044675925925926
"23b2d37ef78f3c8dcb31f5eefc30190a",Москва,2023-08-28 15:31:00.000,2,0,1140.00,4.0000000000000000,1,0,177.0284259259259259
"18bc87094128bbfe943cf88adcf72059",Москва,2023-01-26 23:48:56.000,2,0,2260.00,5.0000000000000000,2,0,515.5119328703703704
"10b58cbd6607267fd41812614367439e",Новосибирская область,2023-01-29 17:44:07.000,2,0,6075.00,5.0000000000000000,1,0,342.9793750000000000
"2b100d3737ff053e5003640064ee6ad8",Новосибирская область,2023-10-25 18:46:35.000,2,0,2115.00,4.0000000000000000,2,0,0.000034722222222222222222
"31d4b05ef830a7347b8f43640eb6511e",Новосибирская область,2023-02-22 21:56:02.000,2,0,5820.00,5.0000000000000000,1,0,0.000011574074074074074074
"01886ef98f995e4f2dd75a1d04c97397",Москва,2023-11-27 20:47:54.000,2,0,1539.00,5.0000000000000000,1,0,102.9385416666666667
"3504bea0c72ad9e945b63f889702d2d4",Москва,2023-05-30 11:57:07.000,2,0,3315.00,5.0000000000000000,1,0,203.1381944444444444
"1ce1097b476f97ea37d805251c5c74ba",Москва,2023-09-04 05:00:16.000,2,0,7080.00,5.0000000000000000,2,0,126.8498379629629630
"2767f1bba0529fe3f48378c05ea40f0f",Москва,2023-06-29 13:40:49.000,2,0,4975.00,5.0000000000000000,1,0,280.9044791666666667
"31d958dffbf0b744375b5ff0393e6fb3",Москва,2023-05-16 07:31:37.000,2,0,4290.00,3.00000000000000000000,2,0,126.9554976851851852
"07342638d0e0aad32c3cf0efc1a37ba5",Новосибирская область,2023-08-18 14:38:23.000,2,0,12050.00,5.0000000000000000,1,1,39.7428356481481481
"31e0eb64c5eb715aab04433200ea4ed5",Москва,2023-09-11 01:41:38.000,2,0,3999.00,3.00000000000000000000,2,0,9.4747453703703704
"2b19910e856b2ba3e7257e63a093a3df",Санкт-Петербург,2023-09-25 22:41:26.000,2,0,5025.00,4.0000000000000000,1,0,0.48819444444444444444
"1b2db8ab2d8e7b84b5455736fc9713f2",Санкт-Петербург,2023-05-11 00:36:48.000,2,0,3520.00,5.0000000000000000,2,0,7.9208564814814815
"0ef7b906320b21fe4d39f99496aaa2d8",Санкт-Петербург,2023-05-17 10:02:28.000,2,0,4129.00,5.0000000000000000,1,1,445.1556250000000000
"053b7090271ed4dacbfe0afd6382bbab",Москва,2023-07-31 22:17:36.000,2,0,2300.00,4.5000000000000000,2,0,59.0389351851851852
"3871b0ab0166a2f441fa762f5206cacc",Москва,2023-06-18 15:57:48.000,2,0,6494.00,4.0000000000000000,1,0,84.2749189814814815
"24fc2d6f4c3339820a1a3746a125f8c5",Москва,2023-11-22 07:54:51.000,2,0,13545.00,5.0000000000000000,2,0,0.28545138888888888889
"28ad66c8baf13c85d2a936d0b06e73f6",Москва,2023-04-03 12:43:06.000,2,0,3065.00,4.0000000000000000,1,0,266.3412731481481481
"31f49e069c399db9c3a0bdf8653e4e8f",Новосибирская область,2023-09-08 16:38:15.000,2,0,10360.00,5.0000000000000000,2,1,0.000023148148148148148148
"076b7055bea51da430d6a6fa054e5075",Москва,2023-06-09 19:13:08.000,2,0,2170.00,,0,0,0.000023148148148148148148
"36cfec707344b75d20e6c7ef583c3b8c",Новосибирская область,2023-11-26 21:12:01.000,2,0,2695.00,5.0000000000000000,1,1,176.0717361111111111
"2dc7f51f05ba1b1a92608e45e55d1fe1",Москва,2023-03-01 20:57:25.000,2,0,1985.00,5.0000000000000000,1,0,294.9632060185185185
"2f118e666b41b76a61d8cdbbc19f7735",Москва,2023-11-06 12:34:27.000,2,0,8395.00,4.5000000000000000,2,0,237.1789004629629630
"1803287d1e7138aec6ea9d3c963ed87d",Москва,2023-09-09 08:41:10.000,2,0,2550.00,,0,1,0.000000000000000000000000
"0e3c753956e35026b965d9ac3590c5af",Санкт-Петербург,2023-08-08 12:49:01.000,2,0,6525.00,5.0000000000000000,1,0,0.000011574074074074074074
"2dcbfb99d95c7ba6eb992a98627f45b8",Москва,2023-11-28 01:16:27.000,2,0,6120.00,1.00000000000000000000,2,0,5.8060416666666667
"18d61a27f478cd6201df948578f814f9",Москва,2023-06-22 10:53:49.000,2,0,4000.00,4.5000000000000000,2,0,307.1114004629629630
"142575266950512b56af193f3962270a",Санкт-Петербург,2023-09-08 15:41:01.000,2,0,5425.00,4.5000000000000000,2,0,161.7749305555555556
"21a2d9dc71459dbd3dad219cb9681964",Новосибирская область,2023-08-06 03:21:58.000,2,0,13070.00,4.0000000000000000,2,0,197.7415740740740741
"339c527109c4c03e8e09bd4b593dab5f",Москва,2023-03-27 08:24:53.000,2,0,7715.00,5.0000000000000000,2,1,184.2224652777777778
"2f1ae2ed6bbc4661d04c271560570c54",Москва,2023-12-02 11:07:58.000,2,0,2405.00,4.5000000000000000,2,0,120.2330671296296296
"0fd39b61ec94864f92e18e5d7144bc6c",Новосибирская область,2023-11-07 00:14:07.000,2,0,7375.00,3.00000000000000000000,2,0,140.5336111111111111
"1dcb4c54d17855c39899eb445551501c",Санкт-Петербург,2023-09-28 17:36:05.000,2,0,3490.00,5.0000000000000000,1,0,252.9444791666666667
"139093b1c6e7e3108ac0469ce43bfb99",Санкт-Петербург,2023-08-28 17:09:05.000,2,0,7540.00,5.0000000000000000,2,0,351.6379861111111111
"388661387449408a9ab88ea55c9f1a0f",Новосибирская область,2023-08-02 13:06:10.000,2,0,7670.00,3.00000000000000000000,2,0,215.9011921296296296
"29f8e372b3b1d42ad2e00a0b976bfc34",Москва,2023-08-16 10:40:51.000,2,0,10878.00,5.0000000000000000,2,0,258.2785879629629630
"23dc3a062c6c097bcb3940a909e7730f",Москва,2023-03-14 02:01:32.000,2,0,1680.00,5.0000000000000000,2,1,27.5192592592592593
"320e13a9e22b4e4cda8c17ed1c140ce0",Москва,2023-11-27 13:42:45.000,2,0,2145.00,3.00000000000000000000,2,0,8.3575925925925926
"0bf1278577a2acf8532a031d98cd517c",Санкт-Петербург,2023-10-08 20:45:59.000,2,0,6640.00,4.0000000000000000,2,0,66.6006712962962963
"0396c443fdda5498c7e9ed5b34871c5a",Новосибирская область,2023-05-05 08:44:57.000,2,0,2175.00,5.0000000000000000,1,1,0.000011574074074074074074
"33aca86429de0f71ff7118b93bb09712",Москва,2023-10-12 13:14:36.000,2,0,3980.00,4.0000000000000000,2,0,60.4212268518518519
"28c7e3fb75d7ce1e496dc539443b71da",Санкт-Петербург,2023-07-28 09:35:08.000,2,0,6580.00,5.0000000000000000,1,0,0.000000000000000000000000
"155af62b6c947689a67af5c16acd5c55",Новосибирская область,2023-12-11 16:30:45.000,2,0,10430.00,3.0000000000000000,1,1,65.0514467592592593
"33b239671c1c878914ed922a0dacd607",Москва,2023-06-06 18:20:09.000,2,0,2140.00,3.0000000000000000,1,1,0.13399305555555555556
"053f7850c3ffd9726cff61c7e42af797",Москва,2023-06-29 21:22:46.000,2,0,1220.00,1.00000000000000000000,1,0,0.000011574074074074074074
"142dc6250eac579893595d9889411834",Москва,2023-10-26 18:44:28.000,2,0,5555.00,4.0000000000000000,2,0,217.0702546296296296
"1ed1f7f1679bee0089061c9db1bd783a",Москва,2023-07-31 15:26:03.000,2,0,2145.00,5.0000000000000000,2,1,0.05061342592592592593
"251e658613a224723f8a077946183b20",Москва,2023-11-08 12:36:23.000,2,0,6979.00,4.5000000000000000,2,0,11.3123726851851852
"0621c2a5979d3e887ae519620cbe2926",Москва,2023-06-09 16:13:00.000,2,0,10065.00,1.00000000000000000000,2,1,61.7324768518518519
"0ea353565cdde00e1d8352a08290a352",Санкт-Петербург,2023-02-21 16:40:07.000,2,0,5314.00,5.0000000000000000,1,1,185.0508912037037037
"071bb277b0146da77fac31e70657815e",Санкт-Петербург,2023-07-08 14:12:08.000,2,0,2645.00,5.0000000000000000,2,0,282.2570370370370370
"28da99e178f274876e3052c1740c6c87",Москва,2023-08-11 20:05:11.000,2,0,1270.00,5.0000000000000000,2,0,19.5949884259259259
"03d4953a455f8489e712ea80699de878",Москва,2023-09-14 19:08:45.000,2,0,1545.00,5.0000000000000000,1,0,310.8590740740740741
"323f8f14acb90e50f86f1885b6b53c6d",Москва,2023-01-30 14:19:22.000,2,0,4980.00,5.0000000000000000,1,0,0.000011574074074074074074
"1b5720c7b0ee7183c2eafe3dba65111b",Москва,2023-10-22 01:54:10.000,2,0,1365.00,4.0000000000000000,2,0,33.7792592592592593
